"","site_id","long","lat","com_id","species","abund"
"5618",2881,31.78932892,-24.49795027,"SA01","sp_18",10
"5619",2881,31.78932892,-24.49795027,"SA01","sp_19",0
"5620",2881,31.78932892,-24.49795027,"SA01","sp_20",4
"5621",2882,31.79689928,-24.49795027,"SA01","sp_1",4
"5622",2882,31.79689928,-24.49795027,"SA01","sp_2",5
"5623",2882,31.79689928,-24.49795027,"SA01","sp_3",4
"5624",2882,31.79689928,-24.49795027,"SA01","sp_4",0
"5625",2882,31.79689928,-24.49795027,"SA01","sp_5",5
"5626",2882,31.79689928,-24.49795027,"SA01","sp_6",8
"5627",2882,31.79689928,-24.49795027,"SA01","sp_7",5
"5628",2882,31.79689928,-24.49795027,"SA01","sp_8",8
"5629",2882,31.79689928,-24.49795027,"SA01","sp_9",8
"5630",2882,31.79689928,-24.49795027,"SA01","sp_10",1
"5631",2882,31.79689928,-24.49795027,"SA01","sp_11",9
"5632",2882,31.79689928,-24.49795027,"SA01","sp_12",4
"5633",2882,31.79689928,-24.49795027,"SA01","sp_13",6
"5634",2882,31.79689928,-24.49795027,"SA01","sp_14",4
"5635",2882,31.79689928,-24.49795027,"SA01","sp_15",0
"5636",2882,31.79689928,-24.49795027,"SA01","sp_16",6
"5637",2882,31.79689928,-24.49795027,"SA01","sp_17",9
"5638",2882,31.79689928,-24.49795027,"SA01","sp_18",1
"5639",2882,31.79689928,-24.49795027,"SA01","sp_19",8
"5640",2882,31.79689928,-24.49795027,"SA01","sp_20",2
"5641",2883,31.80446965,-24.49795027,"SA01","sp_1",1
"5642",2883,31.80446965,-24.49795027,"SA01","sp_2",8
"5643",2883,31.80446965,-24.49795027,"SA01","sp_3",7
"5644",2883,31.80446965,-24.49795027,"SA01","sp_4",7
"5645",2883,31.80446965,-24.49795027,"SA01","sp_5",2
"5646",2883,31.80446965,-24.49795027,"SA01","sp_6",6
"5647",2883,31.80446965,-24.49795027,"SA01","sp_7",3
"5648",2883,31.80446965,-24.49795027,"SA01","sp_8",10
"5649",2883,31.80446965,-24.49795027,"SA01","sp_9",7
"5650",2883,31.80446965,-24.49795027,"SA01","sp_10",9
"5651",2883,31.80446965,-24.49795027,"SA01","sp_11",4
"5652",2883,31.80446965,-24.49795027,"SA01","sp_12",9
"5653",2883,31.80446965,-24.49795027,"SA01","sp_13",8
"5654",2883,31.80446965,-24.49795027,"SA01","sp_14",3
"5655",2883,31.80446965,-24.49795027,"SA01","sp_15",7
"5656",2883,31.80446965,-24.49795027,"SA01","sp_16",10
"5657",2883,31.80446965,-24.49795027,"SA01","sp_17",2
"5658",2883,31.80446965,-24.49795027,"SA01","sp_18",9
"5659",2883,31.80446965,-24.49795027,"SA01","sp_19",2
"5660",2883,31.80446965,-24.49795027,"SA01","sp_20",9
"5661",2884,31.81204002,-24.49795027,"VU01","sp_1",2
"5662",2884,31.81204002,-24.49795027,"VU01","sp_2",9
"5663",2884,31.81204002,-24.49795027,"VU01","sp_3",6
"5664",2884,31.81204002,-24.49795027,"VU01","sp_4",5
"5665",2884,31.81204002,-24.49795027,"VU01","sp_5",8
"5666",2884,31.81204002,-24.49795027,"VU01","sp_6",7
"5667",2884,31.81204002,-24.49795027,"VU01","sp_7",5
"5668",2884,31.81204002,-24.49795027,"VU01","sp_8",3
"5669",2884,31.81204002,-24.49795027,"VU01","sp_9",7
"5670",2884,31.81204002,-24.49795027,"VU01","sp_10",7
"5671",2884,31.81204002,-24.49795027,"VU01","sp_11",3
"5672",2884,31.81204002,-24.49795027,"VU01","sp_12",10
"5673",2884,31.81204002,-24.49795027,"VU01","sp_13",5
"5674",2884,31.81204002,-24.49795027,"VU01","sp_14",5
"5675",2884,31.81204002,-24.49795027,"VU01","sp_15",4
"5676",2884,31.81204002,-24.49795027,"VU01","sp_16",2
"5677",2884,31.81204002,-24.49795027,"VU01","sp_17",9
"5678",2884,31.81204002,-24.49795027,"VU01","sp_18",4
"5679",2884,31.81204002,-24.49795027,"VU01","sp_19",10
"5680",2884,31.81204002,-24.49795027,"VU01","sp_20",5
"5681",2885,31.81961038,-24.49795027,"VU01","sp_1",1
"5682",2885,31.81961038,-24.49795027,"VU01","sp_2",9
"5683",2885,31.81961038,-24.49795027,"VU01","sp_3",7
"5684",2885,31.81961038,-24.49795027,"VU01","sp_4",8
"5685",2885,31.81961038,-24.49795027,"VU01","sp_5",3
"5686",2885,31.81961038,-24.49795027,"VU01","sp_6",1
"5687",2885,31.81961038,-24.49795027,"VU01","sp_7",4
"5688",2885,31.81961038,-24.49795027,"VU01","sp_8",5
"5689",2885,31.81961038,-24.49795027,"VU01","sp_9",2
"5690",2885,31.81961038,-24.49795027,"VU01","sp_10",1
"5691",2885,31.81961038,-24.49795027,"VU01","sp_11",2
"5692",2885,31.81961038,-24.49795027,"VU01","sp_12",0
"5693",2885,31.81961038,-24.49795027,"VU01","sp_13",4
"5694",2885,31.81961038,-24.49795027,"VU01","sp_14",8
"5695",2885,31.81961038,-24.49795027,"VU01","sp_15",3
"5696",2885,31.81961038,-24.49795027,"VU01","sp_16",10
"5697",2885,31.81961038,-24.49795027,"VU01","sp_17",5
"5698",2885,31.81961038,-24.49795027,"VU01","sp_18",1
"5699",2885,31.81961038,-24.49795027,"VU01","sp_19",7
"5700",2885,31.81961038,-24.49795027,"VU01","sp_20",9
"5701",2886,31.82718075,-24.49795027,"VU01","sp_1",10
"5702",2886,31.82718075,-24.49795027,"VU01","sp_2",2
"5703",2886,31.82718075,-24.49795027,"VU01","sp_3",8
"5704",2886,31.82718075,-24.49795027,"VU01","sp_4",8
"5705",2886,31.82718075,-24.49795027,"VU01","sp_5",4
"5706",2886,31.82718075,-24.49795027,"VU01","sp_6",10
"5707",2886,31.82718075,-24.49795027,"VU01","sp_7",0
"5708",2886,31.82718075,-24.49795027,"VU01","sp_8",8
"5709",2886,31.82718075,-24.49795027,"VU01","sp_9",9
"5710",2886,31.82718075,-24.49795027,"VU01","sp_10",2
"5711",2886,31.82718075,-24.49795027,"VU01","sp_11",1
"5712",2886,31.82718075,-24.49795027,"VU01","sp_12",10
"5713",2886,31.82718075,-24.49795027,"VU01","sp_13",5
"5714",2886,31.82718075,-24.49795027,"VU01","sp_14",9
"5715",2886,31.82718075,-24.49795027,"VU01","sp_15",4
"5716",2886,31.82718075,-24.49795027,"VU01","sp_16",8
"5717",2886,31.82718075,-24.49795027,"VU01","sp_17",2
"5718",2886,31.82718075,-24.49795027,"VU01","sp_18",5
"5719",2886,31.82718075,-24.49795027,"VU01","sp_19",3
"5720",2886,31.82718075,-24.49795027,"VU01","sp_20",3
"5721",2887,31.83475111,-24.49795027,"SA01","sp_1",10
"5722",2887,31.83475111,-24.49795027,"SA01","sp_2",2
"5723",2887,31.83475111,-24.49795027,"SA01","sp_3",10
"5724",2887,31.83475111,-24.49795027,"SA01","sp_4",5
"5725",2887,31.83475111,-24.49795027,"SA01","sp_5",9
"5726",2887,31.83475111,-24.49795027,"SA01","sp_6",2
"5727",2887,31.83475111,-24.49795027,"SA01","sp_7",3
"5728",2887,31.83475111,-24.49795027,"SA01","sp_8",7
"5729",2887,31.83475111,-24.49795027,"SA01","sp_9",9
"5730",2887,31.83475111,-24.49795027,"SA01","sp_10",2
"5731",2887,31.83475111,-24.49795027,"SA01","sp_11",3
"5732",2887,31.83475111,-24.49795027,"SA01","sp_12",1
"5733",2887,31.83475111,-24.49795027,"SA01","sp_13",6
"5734",2887,31.83475111,-24.49795027,"SA01","sp_14",2
"5735",2887,31.83475111,-24.49795027,"SA01","sp_15",7
"5736",2887,31.83475111,-24.49795027,"SA01","sp_16",7
"5737",2887,31.83475111,-24.49795027,"SA01","sp_17",3
"5738",2887,31.83475111,-24.49795027,"SA01","sp_18",2
"5739",2887,31.83475111,-24.49795027,"SA01","sp_19",6
"5740",2887,31.83475111,-24.49795027,"SA01","sp_20",3
"5741",2888,31.84232148,-24.49795027,"SA01","sp_1",3
"5742",2888,31.84232148,-24.49795027,"SA01","sp_2",5
"5743",2888,31.84232148,-24.49795027,"SA01","sp_3",0
"5744",2888,31.84232148,-24.49795027,"SA01","sp_4",1
"5745",2888,31.84232148,-24.49795027,"SA01","sp_5",4
"5746",2888,31.84232148,-24.49795027,"SA01","sp_6",10
"5747",2888,31.84232148,-24.49795027,"SA01","sp_7",8
"5748",2888,31.84232148,-24.49795027,"SA01","sp_8",0
"5749",2888,31.84232148,-24.49795027,"SA01","sp_9",0
"5750",2888,31.84232148,-24.49795027,"SA01","sp_10",0
"5751",2888,31.84232148,-24.49795027,"SA01","sp_11",10
"5752",2888,31.84232148,-24.49795027,"SA01","sp_12",10
"5753",2888,31.84232148,-24.49795027,"SA01","sp_13",8
"5754",2888,31.84232148,-24.49795027,"SA01","sp_14",1
"5755",2888,31.84232148,-24.49795027,"SA01","sp_15",2
"5756",2888,31.84232148,-24.49795027,"SA01","sp_16",8
"5757",2888,31.84232148,-24.49795027,"SA01","sp_17",3
"5758",2888,31.84232148,-24.49795027,"SA01","sp_18",6
"5759",2888,31.84232148,-24.49795027,"SA01","sp_19",10
"5760",2888,31.84232148,-24.49795027,"SA01","sp_20",1
"5761",2889,31.84989185,-24.49795027,"SA01","sp_1",7
"5762",2889,31.84989185,-24.49795027,"SA01","sp_2",7
"5763",2889,31.84989185,-24.49795027,"SA01","sp_3",9
"5764",2889,31.84989185,-24.49795027,"SA01","sp_4",6
"5765",2889,31.84989185,-24.49795027,"SA01","sp_5",3
"5766",2889,31.84989185,-24.49795027,"SA01","sp_6",5
"5767",2889,31.84989185,-24.49795027,"SA01","sp_7",7
"5768",2889,31.84989185,-24.49795027,"SA01","sp_8",10
"5769",2889,31.84989185,-24.49795027,"SA01","sp_9",7
"5770",2889,31.84989185,-24.49795027,"SA01","sp_10",0
"5771",2889,31.84989185,-24.49795027,"SA01","sp_11",8
"5772",2889,31.84989185,-24.49795027,"SA01","sp_12",9
"5773",2889,31.84989185,-24.49795027,"SA01","sp_13",4
"5774",2889,31.84989185,-24.49795027,"SA01","sp_14",8
"5775",2889,31.84989185,-24.49795027,"SA01","sp_15",4
"5776",2889,31.84989185,-24.49795027,"SA01","sp_16",2
"5777",2889,31.84989185,-24.49795027,"SA01","sp_17",8
"5778",2889,31.84989185,-24.49795027,"SA01","sp_18",6
"5779",2889,31.84989185,-24.49795027,"SA01","sp_19",8
"5780",2889,31.84989185,-24.49795027,"SA01","sp_20",1
"5781",2890,31.85746221,-24.49795027,"SA01","sp_1",4
"5782",2890,31.85746221,-24.49795027,"SA01","sp_2",0
"5783",2890,31.85746221,-24.49795027,"SA01","sp_3",2
"5784",2890,31.85746221,-24.49795027,"SA01","sp_4",3
"5785",2890,31.85746221,-24.49795027,"SA01","sp_5",9
"5786",2890,31.85746221,-24.49795027,"SA01","sp_6",9
"5787",2890,31.85746221,-24.49795027,"SA01","sp_7",10
"5788",2890,31.85746221,-24.49795027,"SA01","sp_8",6
"5789",2890,31.85746221,-24.49795027,"SA01","sp_9",6
"5790",2890,31.85746221,-24.49795027,"SA01","sp_10",0
"5791",2890,31.85746221,-24.49795027,"SA01","sp_11",5
"5792",2890,31.85746221,-24.49795027,"SA01","sp_12",4
"5793",2890,31.85746221,-24.49795027,"SA01","sp_13",8
"5794",2890,31.85746221,-24.49795027,"SA01","sp_14",4
"5795",2890,31.85746221,-24.49795027,"SA01","sp_15",6
"5796",2890,31.85746221,-24.49795027,"SA01","sp_16",3
"5797",2890,31.85746221,-24.49795027,"SA01","sp_17",7
"5798",2890,31.85746221,-24.49795027,"SA01","sp_18",5
"5799",2890,31.85746221,-24.49795027,"SA01","sp_19",3
"5800",2890,31.85746221,-24.49795027,"SA01","sp_20",2
"5801",2891,31.86503258,-24.49795027,"SA01","sp_1",7
"5802",2891,31.86503258,-24.49795027,"SA01","sp_2",3
"5803",2891,31.86503258,-24.49795027,"SA01","sp_3",5
"5804",2891,31.86503258,-24.49795027,"SA01","sp_4",0
"5805",2891,31.86503258,-24.49795027,"SA01","sp_5",7
"5806",2891,31.86503258,-24.49795027,"SA01","sp_6",8
"5807",2891,31.86503258,-24.49795027,"SA01","sp_7",5
"5808",2891,31.86503258,-24.49795027,"SA01","sp_8",2
"5809",2891,31.86503258,-24.49795027,"SA01","sp_9",9
"5810",2891,31.86503258,-24.49795027,"SA01","sp_10",0
"5811",2891,31.86503258,-24.49795027,"SA01","sp_11",5
"5812",2891,31.86503258,-24.49795027,"SA01","sp_12",5
"5813",2891,31.86503258,-24.49795027,"SA01","sp_13",1
"5814",2891,31.86503258,-24.49795027,"SA01","sp_14",5
"5815",2891,31.86503258,-24.49795027,"SA01","sp_15",3
"5816",2891,31.86503258,-24.49795027,"SA01","sp_16",5
"5817",2891,31.86503258,-24.49795027,"SA01","sp_17",10
"5818",2891,31.86503258,-24.49795027,"SA01","sp_18",9
"5819",2891,31.86503258,-24.49795027,"SA01","sp_19",8
"5820",2891,31.86503258,-24.49795027,"SA01","sp_20",3
"5821",2892,31.87260295,-24.49795027,"SA01","sp_1",5
"5822",2892,31.87260295,-24.49795027,"SA01","sp_2",0
"5823",2892,31.87260295,-24.49795027,"SA01","sp_3",10
"5824",2892,31.87260295,-24.49795027,"SA01","sp_4",4
"5825",2892,31.87260295,-24.49795027,"SA01","sp_5",1
"5826",2892,31.87260295,-24.49795027,"SA01","sp_6",2
"5827",2892,31.87260295,-24.49795027,"SA01","sp_7",4
"5828",2892,31.87260295,-24.49795027,"SA01","sp_8",7
"5829",2892,31.87260295,-24.49795027,"SA01","sp_9",10
"5830",2892,31.87260295,-24.49795027,"SA01","sp_10",5
"5831",2892,31.87260295,-24.49795027,"SA01","sp_11",7
"5832",2892,31.87260295,-24.49795027,"SA01","sp_12",10
"5833",2892,31.87260295,-24.49795027,"SA01","sp_13",9
"5834",2892,31.87260295,-24.49795027,"SA01","sp_14",8
"5835",2892,31.87260295,-24.49795027,"SA01","sp_15",3
"5836",2892,31.87260295,-24.49795027,"SA01","sp_16",10
"5837",2892,31.87260295,-24.49795027,"SA01","sp_17",1
"5838",2892,31.87260295,-24.49795027,"SA01","sp_18",8
"5839",2892,31.87260295,-24.49795027,"SA01","sp_19",9
"5840",2892,31.87260295,-24.49795027,"SA01","sp_20",2
"5841",2893,31.88017331,-24.49795027,"SA01","sp_1",3
"5842",2893,31.88017331,-24.49795027,"SA01","sp_2",1
"5843",2893,31.88017331,-24.49795027,"SA01","sp_3",2
"5844",2893,31.88017331,-24.49795027,"SA01","sp_4",8
"5845",2893,31.88017331,-24.49795027,"SA01","sp_5",6
"5846",2893,31.88017331,-24.49795027,"SA01","sp_6",0
"5847",2893,31.88017331,-24.49795027,"SA01","sp_7",5
"5848",2893,31.88017331,-24.49795027,"SA01","sp_8",3
"5849",2893,31.88017331,-24.49795027,"SA01","sp_9",1
"5850",2893,31.88017331,-24.49795027,"SA01","sp_10",0
"5851",2893,31.88017331,-24.49795027,"SA01","sp_11",1
"5852",2893,31.88017331,-24.49795027,"SA01","sp_12",6
"5853",2893,31.88017331,-24.49795027,"SA01","sp_13",2
"5854",2893,31.88017331,-24.49795027,"SA01","sp_14",8
"5855",2893,31.88017331,-24.49795027,"SA01","sp_15",3
"5856",2893,31.88017331,-24.49795027,"SA01","sp_16",6
"5857",2893,31.88017331,-24.49795027,"SA01","sp_17",4
"5858",2893,31.88017331,-24.49795027,"SA01","sp_18",1
"5859",2893,31.88017331,-24.49795027,"SA01","sp_19",7
"5860",2893,31.88017331,-24.49795027,"SA01","sp_20",7
"5861",2894,31.88774368,-24.49795027,"SA01","sp_1",4
"5862",2894,31.88774368,-24.49795027,"SA01","sp_2",6
"5863",2894,31.88774368,-24.49795027,"SA01","sp_3",8
"5864",2894,31.88774368,-24.49795027,"SA01","sp_4",10
"5865",2894,31.88774368,-24.49795027,"SA01","sp_5",5
"5866",2894,31.88774368,-24.49795027,"SA01","sp_6",5
"5867",2894,31.88774368,-24.49795027,"SA01","sp_7",2
"5868",2894,31.88774368,-24.49795027,"SA01","sp_8",3
"5869",2894,31.88774368,-24.49795027,"SA01","sp_9",5
"5870",2894,31.88774368,-24.49795027,"SA01","sp_10",6
"5871",2894,31.88774368,-24.49795027,"SA01","sp_11",7
"5872",2894,31.88774368,-24.49795027,"SA01","sp_12",10
"5873",2894,31.88774368,-24.49795027,"SA01","sp_13",4
"5874",2894,31.88774368,-24.49795027,"SA01","sp_14",5
"5875",2894,31.88774368,-24.49795027,"SA01","sp_15",1
"5876",2894,31.88774368,-24.49795027,"SA01","sp_16",4
"5877",2894,31.88774368,-24.49795027,"SA01","sp_17",2
"5878",2894,31.88774368,-24.49795027,"SA01","sp_18",0
"5879",2894,31.88774368,-24.49795027,"SA01","sp_19",7
"5880",2894,31.88774368,-24.49795027,"SA01","sp_20",2
"5881",2895,31.5243661,-24.48691358,"SK08","sp_1",3
"5882",2895,31.5243661,-24.48691358,"SK08","sp_2",3
"5883",2895,31.5243661,-24.48691358,"SK08","sp_3",8
"5884",2895,31.5243661,-24.48691358,"SK08","sp_4",7
"5885",2895,31.5243661,-24.48691358,"SK08","sp_5",6
"5886",2895,31.5243661,-24.48691358,"SK08","sp_6",6
"5887",2895,31.5243661,-24.48691358,"SK08","sp_7",7
"5888",2895,31.5243661,-24.48691358,"SK08","sp_8",2
"5889",2895,31.5243661,-24.48691358,"SK08","sp_9",10
"5890",2895,31.5243661,-24.48691358,"SK08","sp_10",5
"5891",2895,31.5243661,-24.48691358,"SK08","sp_11",7
"5892",2895,31.5243661,-24.48691358,"SK08","sp_12",0
"5893",2895,31.5243661,-24.48691358,"SK08","sp_13",7
"5894",2895,31.5243661,-24.48691358,"SK08","sp_14",10
"5895",2895,31.5243661,-24.48691358,"SK08","sp_15",6
"5896",2895,31.5243661,-24.48691358,"SK08","sp_16",9
"5897",2895,31.5243661,-24.48691358,"SK08","sp_17",5
"5898",2895,31.5243661,-24.48691358,"SK08","sp_18",0
"5899",2895,31.5243661,-24.48691358,"SK08","sp_19",5
"5900",2895,31.5243661,-24.48691358,"SK08","sp_20",10
"5901",2896,31.53193647,-24.48691358,"SK08","sp_1",10
"5902",2896,31.53193647,-24.48691358,"SK08","sp_2",4
"5903",2896,31.53193647,-24.48691358,"SK08","sp_3",0
"5904",2896,31.53193647,-24.48691358,"SK08","sp_4",5
"5905",2896,31.53193647,-24.48691358,"SK08","sp_5",0
"5906",2896,31.53193647,-24.48691358,"SK08","sp_6",9
"5907",2896,31.53193647,-24.48691358,"SK08","sp_7",6
"5908",2896,31.53193647,-24.48691358,"SK08","sp_8",5
"5909",2896,31.53193647,-24.48691358,"SK08","sp_9",6
"5910",2896,31.53193647,-24.48691358,"SK08","sp_10",3
"5911",2896,31.53193647,-24.48691358,"SK08","sp_11",3
"5912",2896,31.53193647,-24.48691358,"SK08","sp_12",7
"5913",2896,31.53193647,-24.48691358,"SK08","sp_13",6
"5914",2896,31.53193647,-24.48691358,"SK08","sp_14",9
"5915",2896,31.53193647,-24.48691358,"SK08","sp_15",4
"5916",2896,31.53193647,-24.48691358,"SK08","sp_16",1
"5917",2896,31.53193647,-24.48691358,"SK08","sp_17",1
"5918",2896,31.53193647,-24.48691358,"SK08","sp_18",2
"5919",2896,31.53193647,-24.48691358,"SK08","sp_19",0
"5920",2896,31.53193647,-24.48691358,"SK08","sp_20",7
"5921",2897,31.53950683,-24.48691358,"SK08","sp_1",9
"5922",2897,31.53950683,-24.48691358,"SK08","sp_2",6
"5923",2897,31.53950683,-24.48691358,"SK08","sp_3",1
"5924",2897,31.53950683,-24.48691358,"SK08","sp_4",5
"5925",2897,31.53950683,-24.48691358,"SK08","sp_5",3
"5926",2897,31.53950683,-24.48691358,"SK08","sp_6",8
"5927",2897,31.53950683,-24.48691358,"SK08","sp_7",2
"5928",2897,31.53950683,-24.48691358,"SK08","sp_8",7
"5929",2897,31.53950683,-24.48691358,"SK08","sp_9",2
"5930",2897,31.53950683,-24.48691358,"SK08","sp_10",6
"5931",2897,31.53950683,-24.48691358,"SK08","sp_11",8
"5932",2897,31.53950683,-24.48691358,"SK08","sp_12",10
"5933",2897,31.53950683,-24.48691358,"SK08","sp_13",5
"5934",2897,31.53950683,-24.48691358,"SK08","sp_14",3
"5935",2897,31.53950683,-24.48691358,"SK08","sp_15",1
"5936",2897,31.53950683,-24.48691358,"SK08","sp_16",9
"5937",2897,31.53950683,-24.48691358,"SK08","sp_17",4
"5938",2897,31.53950683,-24.48691358,"SK08","sp_18",7
"5939",2897,31.53950683,-24.48691358,"SK08","sp_19",0
"5940",2897,31.53950683,-24.48691358,"SK08","sp_20",4
"5941",2898,31.5470772,-24.48691358,"SK08","sp_1",0
"5942",2898,31.5470772,-24.48691358,"SK08","sp_2",4
"5943",2898,31.5470772,-24.48691358,"SK08","sp_3",5
"5944",2898,31.5470772,-24.48691358,"SK08","sp_4",0
"5945",2898,31.5470772,-24.48691358,"SK08","sp_5",6
"5946",2898,31.5470772,-24.48691358,"SK08","sp_6",4
"5947",2898,31.5470772,-24.48691358,"SK08","sp_7",8
"5948",2898,31.5470772,-24.48691358,"SK08","sp_8",8
"5949",2898,31.5470772,-24.48691358,"SK08","sp_9",4
"5950",2898,31.5470772,-24.48691358,"SK08","sp_10",1
"5951",2898,31.5470772,-24.48691358,"SK08","sp_11",0
"5952",2898,31.5470772,-24.48691358,"SK08","sp_12",10
"5953",2898,31.5470772,-24.48691358,"SK08","sp_13",1
"5954",2898,31.5470772,-24.48691358,"SK08","sp_14",4
"5955",2898,31.5470772,-24.48691358,"SK08","sp_15",3
"5956",2898,31.5470772,-24.48691358,"SK08","sp_16",2
"5957",2898,31.5470772,-24.48691358,"SK08","sp_17",10
"5958",2898,31.5470772,-24.48691358,"SK08","sp_18",4
"5959",2898,31.5470772,-24.48691358,"SK08","sp_19",1
"5960",2898,31.5470772,-24.48691358,"SK08","sp_20",1
"5961",2899,31.55464756,-24.48691358,"SK08","sp_1",10
"5962",2899,31.55464756,-24.48691358,"SK08","sp_2",3
"5963",2899,31.55464756,-24.48691358,"SK08","sp_3",0
"5964",2899,31.55464756,-24.48691358,"SK08","sp_4",3
"5965",2899,31.55464756,-24.48691358,"SK08","sp_5",6
"5966",2899,31.55464756,-24.48691358,"SK08","sp_6",5
"5967",2899,31.55464756,-24.48691358,"SK08","sp_7",5
"5968",2899,31.55464756,-24.48691358,"SK08","sp_8",9
"5969",2899,31.55464756,-24.48691358,"SK08","sp_9",10
"5970",2899,31.55464756,-24.48691358,"SK08","sp_10",1
"5971",2899,31.55464756,-24.48691358,"SK08","sp_11",1
"5972",2899,31.55464756,-24.48691358,"SK08","sp_12",0
"5973",2899,31.55464756,-24.48691358,"SK08","sp_13",3
"5974",2899,31.55464756,-24.48691358,"SK08","sp_14",1
"5975",2899,31.55464756,-24.48691358,"SK08","sp_15",5
"5976",2899,31.55464756,-24.48691358,"SK08","sp_16",4
"5977",2899,31.55464756,-24.48691358,"SK08","sp_17",8
"5978",2899,31.55464756,-24.48691358,"SK08","sp_18",4
"5979",2899,31.55464756,-24.48691358,"SK08","sp_19",7
"5980",2899,31.55464756,-24.48691358,"SK08","sp_20",3
"5981",2900,31.56221793,-24.48691358,"SK08","sp_1",0
"5982",2900,31.56221793,-24.48691358,"SK08","sp_2",0
"5983",2900,31.56221793,-24.48691358,"SK08","sp_3",7
"5984",2900,31.56221793,-24.48691358,"SK08","sp_4",6
"5985",2900,31.56221793,-24.48691358,"SK08","sp_5",0
"5986",2900,31.56221793,-24.48691358,"SK08","sp_6",8
"5987",2900,31.56221793,-24.48691358,"SK08","sp_7",3
"5988",2900,31.56221793,-24.48691358,"SK08","sp_8",9
"5989",2900,31.56221793,-24.48691358,"SK08","sp_9",8
"5990",2900,31.56221793,-24.48691358,"SK08","sp_10",1
"5991",2900,31.56221793,-24.48691358,"SK08","sp_11",0
"5992",2900,31.56221793,-24.48691358,"SK08","sp_12",9
"5993",2900,31.56221793,-24.48691358,"SK08","sp_13",0
"5994",2900,31.56221793,-24.48691358,"SK08","sp_14",9
"5995",2900,31.56221793,-24.48691358,"SK08","sp_15",6
"5996",2900,31.56221793,-24.48691358,"SK08","sp_16",3
"5997",2900,31.56221793,-24.48691358,"SK08","sp_17",4
"5998",2900,31.56221793,-24.48691358,"SK08","sp_18",8
"5999",2900,31.56221793,-24.48691358,"SK08","sp_19",10
"6000",2900,31.56221793,-24.48691358,"SK08","sp_20",8
"6001",2901,31.5697883,-24.48691358,"SK08","sp_1",3
"6002",2901,31.5697883,-24.48691358,"SK08","sp_2",3
"6003",2901,31.5697883,-24.48691358,"SK08","sp_3",10
"6004",2901,31.5697883,-24.48691358,"SK08","sp_4",1
"6005",2901,31.5697883,-24.48691358,"SK08","sp_5",1
"6006",2901,31.5697883,-24.48691358,"SK08","sp_6",3
"6007",2901,31.5697883,-24.48691358,"SK08","sp_7",10
"6008",2901,31.5697883,-24.48691358,"SK08","sp_8",2
"6009",2901,31.5697883,-24.48691358,"SK08","sp_9",4
"6010",2901,31.5697883,-24.48691358,"SK08","sp_10",7
"6011",2901,31.5697883,-24.48691358,"SK08","sp_11",6
"6012",2901,31.5697883,-24.48691358,"SK08","sp_12",2
"6013",2901,31.5697883,-24.48691358,"SK08","sp_13",5
"6014",2901,31.5697883,-24.48691358,"SK08","sp_14",7
"6015",2901,31.5697883,-24.48691358,"SK08","sp_15",4
"6016",2901,31.5697883,-24.48691358,"SK08","sp_16",4
"6017",2901,31.5697883,-24.48691358,"SK08","sp_17",9
"6018",2901,31.5697883,-24.48691358,"SK08","sp_18",0
"6019",2901,31.5697883,-24.48691358,"SK08","sp_19",9
"6020",2901,31.5697883,-24.48691358,"SK08","sp_20",9
"6021",2902,31.57735866,-24.48691358,"SK08","sp_1",5
"6022",2902,31.57735866,-24.48691358,"SK08","sp_2",6
"6023",2902,31.57735866,-24.48691358,"SK08","sp_3",1
"6024",2902,31.57735866,-24.48691358,"SK08","sp_4",4
"6025",2902,31.57735866,-24.48691358,"SK08","sp_5",5
"6026",2902,31.57735866,-24.48691358,"SK08","sp_6",8
"6027",2902,31.57735866,-24.48691358,"SK08","sp_7",1
"6028",2902,31.57735866,-24.48691358,"SK08","sp_8",10
"6029",2902,31.57735866,-24.48691358,"SK08","sp_9",2
"6030",2902,31.57735866,-24.48691358,"SK08","sp_10",7
"6031",2902,31.57735866,-24.48691358,"SK08","sp_11",1
"6032",2902,31.57735866,-24.48691358,"SK08","sp_12",8
"6033",2902,31.57735866,-24.48691358,"SK08","sp_13",3
"6034",2902,31.57735866,-24.48691358,"SK08","sp_14",4
"6035",2902,31.57735866,-24.48691358,"SK08","sp_15",8
"6036",2902,31.57735866,-24.48691358,"SK08","sp_16",4
"6037",2902,31.57735866,-24.48691358,"SK08","sp_17",6
"6038",2902,31.57735866,-24.48691358,"SK08","sp_18",1
"6039",2902,31.57735866,-24.48691358,"SK08","sp_19",3
"6040",2902,31.57735866,-24.48691358,"SK08","sp_20",5
"6041",2903,31.58492903,-24.48691358,"SK09","sp_1",5
"6042",2903,31.58492903,-24.48691358,"SK09","sp_2",3
"6043",2903,31.58492903,-24.48691358,"SK09","sp_3",1
"6044",2903,31.58492903,-24.48691358,"SK09","sp_4",4
"6045",2903,31.58492903,-24.48691358,"SK09","sp_5",9
"6046",2903,31.58492903,-24.48691358,"SK09","sp_6",3
"6047",2903,31.58492903,-24.48691358,"SK09","sp_7",1
"6048",2903,31.58492903,-24.48691358,"SK09","sp_8",4
"6049",2903,31.58492903,-24.48691358,"SK09","sp_9",8
"6050",2903,31.58492903,-24.48691358,"SK09","sp_10",8
"6051",2903,31.58492903,-24.48691358,"SK09","sp_11",0
"6052",2903,31.58492903,-24.48691358,"SK09","sp_12",9
"6053",2903,31.58492903,-24.48691358,"SK09","sp_13",1
